epoch,train_acc,test_acc,train_pos_prob
417,0.997667,0.985800,0.999877
418,0.997667,0.985000,0.999880
419,0.997667,0.985500,0.999877
420,0.997667,0.985800,0.999877
421,0.997667,0.985500,0.999880
422,0.997667,0.985500,0.999878
423,0.997667,0.985100,0.999878
424,0.997667,0.985400,0.999880
425,0.997667,0.985700,0.999880
426,0.997667,0.985600,0.999880
427,0.997667,0.986100,0.999880
428,0.997667,0.986200,0.999877
429,0.997667,0.985300,0.999877
430,0.997667,0.985900,0.999881
431,0.997667,0.985300,0.999883
432,0.997667,0.986100,0.999877
433,0.997667,0.985700,0.999880
434,0.997667,0.985900,0.999878
435,0.997667,0.985800,0.999882
436,0.997667,0.985600,0.999877
437,0.997667,0.985700,0.999881
438,0.997667,0.985700,0.999878
439,0.997667,0.985900,0.999876
440,0.997667,0.986200,0.999878
441,0.997667,0.986100,0.999878
442,0.997667,0.986200,0.999879
443,0.997667,0.985700,0.999875
444,0.997667,0.985700,0.999878
445,0.997667,0.985900,0.999879
446,0.997667,0.985300,0.999878
447,0.997667,0.985800,0.999880
448,0.997667,0.985300,0.999878
449,0.997667,0.985600,0.999876
450,0.997667,0.985200,0.999877
451,0.997667,0.985800,0.999877
452,0.997667,0.985300,0.999878
453,0.997667,0.986300,0.999878
454,0.997667,0.985700,0.999877
455,0.997667,0.986000,0.999878
456,0.997667,0.985500,0.999881
457,0.997667,0.985800,0.999877
458,0.997667,0.985300,0.999878
459,0.997667,0.985600,0.999879
460,0.997667,0.986100,0.999882
461,0.997667,0.985700,0.999880
462,0.997667,0.985900,0.999881
463,0.997667,0.985800,0.999879
464,0.997667,0.985300,0.999879
465,0.997667,0.985100,0.999881
466,0.997667,0.985600,0.999879
467,0.997667,0.985900,0.999878
468,0.997667,0.985800,0.999880
469,0.997667,0.985300,0.999875
470,0.997667,0.985500,0.999877
471,0.997667,0.986500,0.999877
472,0.997667,0.985600,0.999876
473,0.997667,0.985600,0.999877
474,0.997667,0.985500,0.999878
475,0.997667,0.986200,0.999878
476,0.997667,0.985500,0.999876
477,0.997667,0.986000,0.999877
478,0.997667,0.985400,0.999876
479,0.997667,0.985800,0.999878
480,0.997667,0.985600,0.999878
481,0.997667,0.985700,0.999881
482,0.997667,0.985800,0.999876
483,0.997667,0.986100,0.999878
484,0.997667,0.985900,0.999877
485,0.997667,0.986100,0.999880
486,0.997667,0.985500,0.999878
487,0.997667,0.985400,0.999876
488,0.997667,0.985500,0.999877
489,0.997667,0.985400,0.999877
490,0.997667,0.986000,0.999878
491,0.997667,0.985100,0.999880
492,0.997667,0.986100,0.999874
493,0.997667,0.986100,0.999877
494,0.997667,0.985600,0.999879
495,0.997667,0.986100,0.999879
496,0.997667,0.985500,0.999877
497,0.997667,0.986100,0.999879
498,0.997667,0.985700,0.999876
499,0.997667,0.985600,0.999877
500,0.997667,0.985600,0.999880
501,0.997667,0.986100,0.999876
502,0.997667,0.985600,0.999880
503,0.997667,0.985500,0.999877
504,0.997667,0.986000,0.999879
505,0.997667,0.985700,0.999883
506,0.997667,0.986100,0.999877
507,0.997667,0.985700,0.999879
508,0.997667,0.985900,0.999879
509,0.997667,0.985700,0.999877
510,0.997667,0.985200,0.999877
511,0.997667,0.986300,0.999878
512,0.997667,0.985900,0.999878
513,0.997667,0.985600,0.999877
514,0.997667,0.985100,0.999878
515,0.997667,0.985600,0.999879
516,0.997667,0.985900,0.999881
517,0.997667,0.985800,0.999879
518,0.997667,0.985700,0.999879
519,0.997667,0.985800,0.999879
520,0.997667,0.985800,0.999880
521,0.997667,0.985500,0.999880
522,0.997667,0.986000,0.999878
523,0.997667,0.985300,0.999882
524,0.997667,0.985500,0.999879
525,0.997667,0.985800,0.999879
526,0.997667,0.985200,0.999879
527,0.997667,0.985700,0.999876
528,0.997667,0.986200,0.999877
529,0.997667,0.986000,0.999878
530,0.997667,0.985700,0.999882
531,0.997667,0.985400,0.999877
532,0.997667,0.985700,0.999877
533,0.997667,0.985600,0.999879
534,0.997667,0.985700,0.999878
535,0.997667,0.985500,0.999877
536,0.997667,0.985500,0.999878
537,0.997667,0.985400,0.999878
538,0.997667,0.985400,0.999881
539,0.997667,0.985100,0.999878
540,0.997667,0.986400,0.999876
541,0.997667,0.985600,0.999880
542,0.997667,0.985500,0.999877
543,0.997667,0.985700,0.999879
544,0.997667,0.985700,0.999877
545,0.997667,0.985500,0.999880
546,0.997667,0.985600,0.999880
547,0.997667,0.985600,0.999877
548,0.997667,0.986100,0.999878
549,0.997667,0.985600,0.999878
550,0.997667,0.985800,0.999878
551,0.997667,0.984500,0.999877
552,0.997667,0.986000,0.999879
553,0.997667,0.986300,0.999876
554,0.997667,0.985000,0.999879
555,0.997667,0.985800,0.999879
556,0.997667,0.986100,0.999880
557,0.997667,0.985500,0.999878
558,0.997667,0.985300,0.999877
559,0.997667,0.985600,0.999876
560,0.997667,0.985700,0.999880
561,0.997667,0.985600,0.999881
562,0.997667,0.985400,0.999879
563,0.997667,0.985600,0.999878
564,0.997667,0.985400,0.999880
565,0.997667,0.985200,0.999879
566,0.997667,0.985500,0.999879
567,0.997667,0.985100,0.999879
568,0.997667,0.985200,0.999878
569,0.997667,0.985100,0.999878
570,0.997667,0.985500,0.999880
571,0.997667,0.985100,0.999879
572,0.997667,0.984800,0.999881
573,0.997667,0.985500,0.999878
574,0.997667,0.985700,0.999877
