epoch,train_acc,test_acc,train_pos_prob
740,0.769133,0.600000,0.977234
741,0.769133,0.600000,0.977234
742,0.769133,0.600000,0.978536
743,0.769133,0.600000,0.978536
744,0.769133,0.600000,0.977234
745,0.769133,0.600000,0.978536
746,0.769133,0.600000,0.977234
747,0.769133,0.600000,0.977234
748,0.769133,0.600000,0.978563
749,0.769133,0.600000,0.977234
750,0.769133,0.600000,0.977602
751,0.769133,0.600000,0.978536
752,0.769133,0.600000,0.977234
753,0.769133,0.600000,0.977380
754,0.769133,0.600000,0.977234
755,0.769133,0.600000,0.977234
756,0.769133,0.600000,0.978536
757,0.769133,0.600000,0.977234
758,0.769133,0.600000,0.977234
759,0.769133,0.600000,0.977234
760,0.769133,0.600000,0.979498
761,0.769133,0.600000,0.977234
762,0.769133,0.600000,0.978536
763,0.769133,0.600000,0.977234
764,0.769133,0.600000,0.977234
765,0.769133,0.600000,0.978536
766,0.769133,0.600000,0.978538
767,0.769133,0.600000,0.977234
768,0.769133,0.600000,0.978536
769,0.769133,0.600000,0.978536
770,0.769133,0.600000,0.977234
771,0.769133,0.600000,0.977234
772,0.769133,0.600000,0.977234
773,0.769133,0.600000,0.977261
774,0.769133,0.600000,0.978536
775,0.769133,0.600000,0.977234
776,0.769133,0.600000,0.977380
777,0.769133,0.600000,0.977235
778,0.769133,0.600000,0.978536
779,0.769133,0.600000,0.978904
780,0.769133,0.600000,0.977234
781,0.769133,0.600000,0.979838
782,0.769133,0.600000,0.977234
783,0.769133,0.600000,0.978536
784,0.769133,0.600000,0.977234
785,0.769133,0.600000,0.977234
786,0.769133,0.600000,0.977234
787,0.769133,0.600000,0.978536
788,0.769133,0.600000,0.979498
789,0.769133,0.600000,0.977234
790,0.769133,0.600000,0.977234
791,0.769133,0.600000,0.977234
792,0.769133,0.600000,0.978536
793,0.769133,0.600000,0.977602
794,0.769133,0.600000,0.977247
795,0.769133,0.600000,0.977251
796,0.769133,0.600000,0.977234
797,0.769133,0.600000,0.978549
798,0.769133,0.600000,0.977234
799,0.769133,0.600000,0.977234
800,0.769133,0.600000,0.977234
801,0.769133,0.600000,0.977234
802,0.769133,0.600000,0.977234
803,0.769133,0.600000,0.978536
804,0.769133,0.600000,0.977234
805,0.769133,0.600000,0.977236
806,0.769133,0.600000,0.979498
807,0.769133,0.600000,0.978536
808,0.769133,0.600000,0.977279
809,0.769133,0.600000,0.979838
810,0.769133,0.600000,0.978536
811,0.769133,0.600000,0.977234
812,0.769133,0.600000,0.977234
813,0.769133,0.600000,0.977234
814,0.769133,0.600000,0.977234
815,0.769133,0.600000,0.977234
816,0.769133,0.600000,0.978536
