epoch,train_acc,test_acc
841,0.698399,0.615000
842,0.697827,0.617000
843,0.700400,0.617000
844,0.699828,0.616000
845,0.697256,0.616000
846,0.700972,0.616000
847,0.700400,0.616000
848,0.696398,0.613000
849,0.696970,0.611000
850,0.697256,0.618000
851,0.699257,0.617000
852,0.697827,0.614000
853,0.697256,0.617000
854,0.700686,0.615000
855,0.698113,0.614000
856,0.702687,0.616000
857,0.698113,0.612000
858,0.697541,0.615000
859,0.699543,0.611000
860,0.699828,0.612000
861,0.700400,0.617000
862,0.698113,0.617000
863,0.699828,0.616000
864,0.699543,0.618000
865,0.696684,0.615000
866,0.698685,0.616000
867,0.698113,0.615000
868,0.698113,0.617000
869,0.698971,0.617000
870,0.698685,0.614000
871,0.696398,0.617000
872,0.700114,0.614000
873,0.699257,0.614000
874,0.696684,0.614000
875,0.700686,0.616000
876,0.697541,0.615000
877,0.701258,0.617000
878,0.698971,0.614000
879,0.700114,0.611000
880,0.697827,0.611000
881,0.698685,0.618000
882,0.696970,0.613000
883,0.697541,0.615000
884,0.698113,0.618000
885,0.696684,0.611000
886,0.698113,0.614000
887,0.697541,0.615000
888,0.698399,0.617000
889,0.696684,0.617000
890,0.697827,0.612000
891,0.698685,0.619000
892,0.699543,0.617000
893,0.698399,0.616000
894,0.699828,0.616000
895,0.696112,0.619000
896,0.696970,0.614000
897,0.698971,0.617000
898,0.701544,0.614000
899,0.699257,0.615000
900,0.700114,0.615000
901,0.700686,0.618000
902,0.694969,0.615000
903,0.699257,0.610000
904,0.698399,0.619000
905,0.697541,0.615000
906,0.698685,0.614000
907,0.698971,0.620000
908,0.698399,0.611000
909,0.697827,0.616000
910,0.698399,0.613000
911,0.698971,0.616000
912,0.697256,0.614000
913,0.699828,0.616000
914,0.697827,0.615000
915,0.698685,0.616000
916,0.696970,0.616000
917,0.698685,0.615000
918,0.697827,0.615000
919,0.698685,0.615000
920,0.699828,0.614000
921,0.698399,0.612000
922,0.700400,0.614000
923,0.699257,0.615000
924,0.699828,0.615000
925,0.700686,0.612000
926,0.697827,0.616000
927,0.696112,0.609000
928,0.697827,0.616000
929,0.698971,0.616000
930,0.698685,0.616000
931,0.696398,0.613000
932,0.697256,0.614000
933,0.699543,0.616000
934,0.698399,0.615000
935,0.698399,0.614000
936,0.699257,0.613000
937,0.698399,0.612000
938,0.699257,0.616000
939,0.699257,0.615000
940,0.697541,0.614000
941,0.699828,0.616000
942,0.699543,0.614000
943,0.695540,0.612000
944,0.699828,0.617000
945,0.697827,0.616000
946,0.698399,0.617000
947,0.696112,0.616000
948,0.696398,0.615000
949,0.697256,0.614000
950,0.699257,0.618000
951,0.697827,0.616000
952,0.697541,0.613000
953,0.696684,0.617000
