epoch,train_acc,test_acc,train_pos_prob
544,0.787879,0.676000,0.996090
545,0.787879,0.675000,0.995789
546,0.787879,0.675000,0.996090
547,0.787879,0.675000,0.995789
548,0.787879,0.674000,0.995789
549,0.787879,0.671000,0.995788
550,0.787879,0.671000,0.995789
551,0.787879,0.673000,0.995789
552,0.787879,0.674000,0.996090
553,0.787879,0.675000,0.996089
554,0.787879,0.673000,0.996089
555,0.787879,0.676000,0.996390
556,0.787879,0.674000,0.996090
557,0.787879,0.674000,0.996390
558,0.787879,0.675000,0.996090
559,0.787879,0.672000,0.996690
560,0.787879,0.674000,0.996090
561,0.787879,0.676000,0.995791
562,0.787879,0.676000,0.996092
563,0.787879,0.678000,0.996090
564,0.787879,0.672000,0.996090
565,0.787879,0.674000,0.995789
566,0.787879,0.675000,0.996090
567,0.787879,0.671000,0.995789
568,0.787879,0.670000,0.995789
569,0.787879,0.673000,0.995790
570,0.787879,0.677000,0.996691
571,0.787879,0.674000,0.995790
572,0.787879,0.674000,0.995790
573,0.787879,0.674000,0.996090
574,0.787879,0.675000,0.995790
575,0.787879,0.675000,0.996092
576,0.787879,0.676000,0.996091
577,0.787879,0.675000,0.996090
578,0.787879,0.672000,0.996391
579,0.787879,0.673000,0.996090
580,0.787879,0.676000,0.995790
581,0.787879,0.676000,0.995790
582,0.787879,0.674000,0.996090
583,0.787879,0.674000,0.996393
584,0.787879,0.673000,0.996091
585,0.787879,0.673000,0.995790
586,0.787879,0.675000,0.995790
587,0.787879,0.675000,0.996391
588,0.787879,0.672000,0.995790
589,0.787879,0.672000,0.995790
590,0.787879,0.675000,0.996090
591,0.787879,0.674000,0.995790
592,0.787879,0.673000,0.996391
593,0.787879,0.675000,0.995790
594,0.787879,0.673000,0.995790
595,0.787879,0.675000,0.996391
596,0.787879,0.677000,0.996090
597,0.787879,0.675000,0.995790
598,0.787879,0.675000,0.996391
599,0.787879,0.677000,0.996091
600,0.787879,0.673000,0.995790
601,0.787879,0.673000,0.995792
602,0.787879,0.675000,0.995792
603,0.787879,0.674000,0.995790
604,0.787879,0.674000,0.995790
605,0.787879,0.675000,0.996090
606,0.787879,0.675000,0.995790
607,0.787879,0.673000,0.996391
608,0.787879,0.674000,0.995791
609,0.787879,0.675000,0.996092
610,0.787879,0.672000,0.995790
611,0.787879,0.673000,0.995790
612,0.787879,0.675000,0.995790
613,0.787879,0.674000,0.996091
614,0.787879,0.674000,0.995790
615,0.787879,0.673000,0.996090
616,0.787879,0.673000,0.996391
617,0.787879,0.674000,0.995790
618,0.787879,0.679000,0.996091
619,0.787879,0.675000,0.995790
620,0.787879,0.674000,0.995790
621,0.787879,0.674000,0.995790
622,0.787879,0.675000,0.995790
623,0.787879,0.675000,0.995790
624,0.787879,0.674000,0.995790
625,0.787879,0.673000,0.996090
626,0.787879,0.675000,0.995790
627,0.787879,0.676000,0.996090
628,0.787879,0.675000,0.996090
629,0.787879,0.674000,0.995790
630,0.787879,0.673000,0.996091
631,0.787879,0.675000,0.996091
632,0.787879,0.675000,0.995790
633,0.787879,0.675000,0.995790
634,0.787879,0.675000,0.995790
635,0.787879,0.674000,0.996092
636,0.787879,0.671000,0.995790
637,0.787879,0.675000,0.996692
638,0.787879,0.673000,0.995790
639,0.787879,0.672000,0.995790
640,0.787879,0.673000,0.995790
641,0.787879,0.676000,0.996090
642,0.787879,0.674000,0.995790
643,0.787879,0.675000,0.996090
644,0.787879,0.673000,0.996091
645,0.787879,0.677000,0.995790
646,0.787879,0.670000,0.996391
647,0.787879,0.674000,0.996090
648,0.787879,0.675000,0.996391
649,0.787879,0.675000,0.996692
650,0.787879,0.673000,0.996091
651,0.787879,0.673000,0.996091
652,0.787879,0.672000,0.995790
653,0.787879,0.675000,0.995790
654,0.787879,0.674000,0.996391
655,0.787879,0.671000,0.995790
656,0.787879,0.674000,0.995790
657,0.787879,0.674000,0.995790
658,0.787879,0.674000,0.996092
659,0.787879,0.672000,0.995790
660,0.787879,0.673000,0.995790
661,0.787879,0.674000,0.995790
662,0.787879,0.678000,0.995790
663,0.787879,0.674000,0.995792
664,0.787879,0.672000,0.996091
665,0.787879,0.674000,0.996091
666,0.787879,0.673000,0.996091
667,0.787879,0.674000,0.995790
668,0.787879,0.673000,0.996091
669,0.787879,0.672000,0.995790
670,0.787879,0.673000,0.995790
671,0.787879,0.672000,0.995790
672,0.787879,0.676000,0.996090
673,0.787879,0.673000,0.996090
674,0.787879,0.675000,0.995790
675,0.787879,0.674000,0.995790
676,0.787879,0.674000,0.996091
677,0.787879,0.674000,0.995790
678,0.787879,0.675000,0.996391
679,0.787879,0.675000,0.995790
680,0.787879,0.675000,0.996091
681,0.787879,0.674000,0.995790
682,0.787879,0.674000,0.995790
683,0.787879,0.672000,0.995790
684,0.787879,0.677000,0.995790
685,0.787879,0.673000,0.996091
686,0.787879,0.672000,0.995790
687,0.787879,0.673000,0.996391
688,0.787879,0.673000,0.996391
689,0.787879,0.674000,0.996391
690,0.787879,0.675000,0.995790
691,0.787879,0.673000,0.995790
692,0.787879,0.675000,0.995790
693,0.787879,0.672000,0.996092
694,0.787879,0.675000,0.996091
695,0.787879,0.676000,0.996091
696,0.787879,0.672000,0.996091
697,0.787879,0.673000,0.995790
698,0.787879,0.676000,0.995791
699,0.787879,0.675000,0.995790
700,0.787879,0.673000,0.995790
701,0.787879,0.672000,0.996091
702,0.787879,0.673000,0.996393
703,0.787879,0.675000,0.996091
704,0.787879,0.672000,0.996091
705,0.787879,0.671000,0.995790
706,0.787879,0.672000,0.996092
707,0.787879,0.673000,0.995790
708,0.787879,0.674000,0.995790
709,0.787879,0.673000,0.996391
710,0.787879,0.676000,0.995790
711,0.787879,0.675000,0.995790
712,0.787879,0.676000,0.996392
713,0.787879,0.676000,0.996391
714,0.787879,0.676000,0.995790
715,0.787879,0.674000,0.995792
716,0.787879,0.674000,0.996391
717,0.787879,0.675000,0.996091
718,0.787879,0.675000,0.995791
719,0.787879,0.673000,0.995790
720,0.787879,0.673000,0.995790
721,0.787879,0.675000,0.996391
722,0.787879,0.673000,0.995792
723,0.787879,0.675000,0.995790
724,0.787879,0.675000,0.996092
725,0.787879,0.675000,0.996091
726,0.787879,0.675000,0.995791
727,0.787879,0.672000,0.995791
728,0.787879,0.674000,0.995791
729,0.787879,0.674000,0.996091
730,0.787879,0.674000,0.995791
731,0.787879,0.674000,0.995791
732,0.787879,0.676000,0.996092
733,0.787879,0.675000,0.996392
734,0.787879,0.674000,0.995790
735,0.787879,0.674000,0.996391
736,0.787879,0.674000,0.996091
737,0.787879,0.675000,0.995791
738,0.787879,0.673000,0.995790
739,0.787879,0.672000,0.996092
740,0.787879,0.674000,0.995790
741,0.787879,0.675000,0.996091
742,0.787879,0.674000,0.996091
743,0.787879,0.676000,0.996091
744,0.787879,0.676000,0.995790
745,0.787879,0.673000,0.995790
746,0.787879,0.673000,0.996091
