epoch,train_acc,test_acc,train_pos_prob
368,0.646655,0.586000,0.988900
369,0.653516,0.587000,0.989090
370,0.630360,0.574000,0.989562
371,0.634362,0.584000,0.989298
372,0.637221,0.579000,0.988986
373,0.654088,0.590000,0.989183
374,0.640652,0.588000,0.988642
375,0.630074,0.579000,0.988881
376,0.656089,0.583000,0.988849
377,0.647799,0.585000,0.989064
378,0.650086,0.584000,0.988944
379,0.644368,0.583000,0.988530
380,0.649228,0.598000,0.989403
381,0.653802,0.595000,0.989247
382,0.640652,0.593000,0.989319
383,0.643511,0.593000,0.988648
384,0.653230,0.582000,0.989172
385,0.646941,0.588000,0.989917
386,0.655232,0.585000,0.989294
387,0.646369,0.595000,0.989013
388,0.648942,0.592000,0.989256
389,0.645226,0.597000,0.989524
390,0.642081,0.592000,0.988776
391,0.643796,0.586000,0.988728
392,0.633791,0.580000,0.989166
393,0.629503,0.584000,0.988791
394,0.642367,0.592000,0.990071
395,0.650658,0.602000,0.989734
396,0.642653,0.580000,0.989760
397,0.650943,0.598000,0.989138
398,0.635220,0.592000,0.990068
399,0.647513,0.580000,0.988992
400,0.640080,0.595000,0.988892
401,0.643225,0.604000,0.989817
402,0.636650,0.593000,0.990726
403,0.626072,0.589000,0.988912
404,0.627216,0.599000,0.989338
405,0.650943,0.600000,0.989037
406,0.655232,0.604000,0.989367
407,0.630074,0.595000,0.989089
408,0.632075,0.593000,0.989308
409,0.641224,0.596000,0.989294
410,0.631504,0.592000,0.989878
411,0.636364,0.593000,0.990244
412,0.634934,0.587000,0.989732
413,0.643511,0.590000,0.989429
414,0.634934,0.590000,0.989769
415,0.652945,0.584000,0.990307
416,0.632361,0.586000,0.989694
417,0.639794,0.587000,0.989610
418,0.644082,0.581000,0.989965
419,0.646083,0.588000,0.990076
420,0.653516,0.592000,0.990384
421,0.648085,0.592000,0.989537
422,0.644082,0.596000,0.990894
423,0.633791,0.588000,0.991041
424,0.643796,0.590000,0.990673
425,0.649800,0.593000,0.990349
426,0.640652,0.596000,0.990165
427,0.632361,0.593000,0.990674
428,0.628359,0.595000,0.990080
429,0.634648,0.580000,0.990364
430,0.633505,0.595000,0.990085
431,0.637793,0.589000,0.989955
432,0.643511,0.594000,0.990364
433,0.640366,0.594000,0.990764
434,0.650658,0.593000,0.989831
435,0.638079,0.593000,0.990155
436,0.642367,0.589000,0.990949
437,0.632647,0.593000,0.989954
438,0.639794,0.582000,0.989870
439,0.630646,0.586000,0.990330
440,0.636364,0.579000,0.989924
441,0.635792,0.584000,0.990152
442,0.631218,0.593000,0.989868
443,0.637793,0.593000,0.990845
444,0.638937,0.588000,0.990547
445,0.629503,0.592000,0.990126
446,0.634934,0.590000,0.990428
447,0.624643,0.584000,0.990564
448,0.635792,0.582000,0.991217
449,0.639794,0.579000,0.990622
450,0.640366,0.585000,0.990072
451,0.622642,0.585000,0.990024
452,0.635792,0.595000,0.990018
453,0.632361,0.592000,0.990501
454,0.633505,0.588000,0.990720
455,0.646369,0.591000,0.990158
456,0.632075,0.582000,0.991109
457,0.628645,0.588000,0.990603
